Id,Genre,Formatted Genre
tt1634122,"['Action', 'Adventure', 'Comedy']","action, adventure, comedy"
tt1999192,"['Documentary', 'Comedy']","documentary, comedy"
tt1053810,['Comedy'],comedy
tt1832382,"['Drama', 'Mystery']","drama, mystery"
tt0810922,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt1477837,['Comedy'],comedy
tt1777610,['Documentary'],documentary
tt1571222,"['Biography', 'Drama', 'Thriller']",documentary
tt1540133,"['Comedy', 'Crime', 'Thriller']","comedy, crime, thriller"
tt1615147,"['Drama', 'Thriller']","drama, thriller"
tt0480239,"['Drama', 'Mystery', 'Sci-Fi']","drama, mystery, scifi"
tt1521197,"['Drama', 'History', 'Thriller']","drama, history, thriller"
tt2011109,"['Short', 'Action', 'Sci-Fi']","action, scifi"
tt1699147,"['Drama', 'Sport']","drama, sport"
tt1753549,['Documentary'],documentary
tt1723811,['Drama'],drama
tt1285241,"['Action', 'Crime', 'Thriller']","action, crime, thriller"
tt1440266,['Documentary'],documentary
tt1758692,"['Drama', 'Romance']","drama, romance"
tt1189073,['Thriller'],thriller
tt1562872,"['Adventure', 'Comedy', 'Drama']","adventure, comedy, drama"
tt0893412,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt1529307,"['Drama', 'Sci-Fi']","drama, scifi"
tt1441326,"['Drama', 'Thriller']","drama, thriller"
tt1411664,['Comedy'],comedy
tt1562871,"['Action', 'Adventure', 'Sci-Fi']","action, adventure, scifi"
tt1729637,"['Action', 'Romance']","action, romance"
tt1554091,['Drama'],drama
tt1242460,"['Drama', 'Thriller']","drama, thriller"
tt1675192,"['Drama', 'Thriller']","drama, thriller"
tt1934231,"['Comedy', 'Crime', 'Drama']","comedy, crime, drama"
tt1645080,"['Drama', 'Romance']","drama, romance"
tt0461336,"['Adventure', 'Comedy', 'Western']","adventure, comedy, western"
tt1270262,"['Biography', 'Drama', 'Thriller']",documentary
tt1541995,"['Drama', 'History']","drama, history"
tt1549572,"['Drama', 'Romance', 'Sci-Fi']","drama, romance, scifi"
tt1613023,"['Documentary', 'Music']","documentary, music"
tt1416801,"['Action', 'Biography', 'Crime']",documentary
tt0873886,"['Action', 'Crime', 'Horror']","action, crime, horror"
tt1985981,"['Comedy', 'Drama']","comedy, drama"
tt1316616,"['Biography', 'Drama', 'War']",documentary
tt1478964,"['Action', 'Comedy', 'Sci-Fi']","action, comedy, scifi"
tt1773109,"['Action', 'Comedy', 'Drama']","action, comedy, drama"
tt1321860,['Drama'],drama
tt1708532,"['Comedy', 'Romance']","comedy, romance"
tt1976608,['Documentary'],documentary
tt1562568,['Drama'],drama
tt1233334,['Drama'],drama
tt1567233,['Documentary'],documentary
tt1627924,"['Drama', 'Romance']","drama, romance"
tt1640459,"['Action', 'Comedy', 'Thriller']","action, comedy, thriller"
tt1687281,"['Comedy', 'Drama']","comedy, drama"
tt1692928,"['Documentary', 'Family']","documentary, family"
tt1508675,"['Comedy', 'Drama']","comedy, drama"
tt1235170,"['Comedy', 'Drama', 'Sci-Fi']","comedy, drama, scifi"
tt1618430,"['Action', 'Crime', 'Drama']","action, crime, drama"
tt1931569,"['Animation', 'Drama']","animation, drama"
tt1728239,"['Comedy', 'Crime', 'Drama']","comedy, crime, drama"
tt1586752,"['Action', 'Biography', 'Crime']",documentary
tt1740710,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt1417592,"['Documentary', 'History', 'Music']","documentary, history, music"
tt1684628,['Drama'],drama
tt1734110,"['Biography', 'Crime', 'Drama']",documentary
tt1814836,['Documentary'],documentary
tt1912979,"['Animation', 'Family']","animation, family"
tt1948150,"['Action', 'Crime', 'Drama']","action, crime, drama"
tt1324055,"['Drama', 'History']","drama, history"
tt1787660,['Documentary'],documentary
tt1714209,"['Drama', 'Romance', 'War']","drama, romance, war"
tt1319744,"['Documentary', 'Crime']","documentary, crime"
tt1830786,"['Action', 'Comedy', 'Crime']","action, comedy, crime"
tt1629376,"['Drama', 'Mystery', 'Thriller']","drama, mystery, thriller"
tt1864288,"['Documentary', 'Comedy', 'Music']","documentary, comedy, music"
tt1720172,"['Horror', 'Mystery', 'Thriller']","horror, mystery, thriller"
tt1613062,['Drama'],drama
tt1687247,"['Documentary', 'Drama']","documentary, drama"
tt2025526,"['Action', 'History']","action, history"
tt1972663,"['Documentary', 'Crime', 'Drama']","documentary, crime, drama"
tt1499302,['Horror'],horror
tt1629705,"['Action', 'Adventure', 'Western']","action, adventure, western"
tt1231586,['Comedy'],comedy
tt1720182,['Drama'],drama
tt1891757,"['Crime', 'Drama']","crime, drama"
tt1748062,['Documentary'],documentary
tt1931549,"['Documentary', 'Biography', 'History']",documentary
tt1242599,"['Action', 'Drama', 'Romance']","action, drama, romance"
tt2011183,"['Comedy', 'Fantasy']","comedy, fantasy"
tt1235790,['Documentary'],documentary
tt1699513,"['Drama', 'History']","drama, history"
tt1413496,['Documentary'],documentary
tt1525838,['Drama'],drama
tt1646980,"['Action', 'Crime', 'Drama']","action, crime, drama"
tt1206483,['Comedy'],comedy
tt1772230,"['Action', 'Adventure', 'Drama']","action, adventure, drama"
tt2011232,"['Documentary', 'Music']","documentary, music"
tt1787816,['Documentary'],documentary
tt1652287,"['Comedy', 'Romance']","comedy, romance"
tt1242503,"['Drama', 'Mystery']","drama, mystery"
tt1845804,"['Drama', 'Romance']","drama, romance"
tt1813440,"['Short', 'Drama']",drama
tt1884268,"['Comedy', 'Drama']","comedy, drama"
tt1740799,"['Documentary', 'Adventure', 'Biography']",documentary
tt1791500,"['Comedy', 'Horror', 'Sci-Fi']","comedy, horror, scifi"
tt1658501,"['Documentary', 'Biography', 'Comedy']",documentary
tt1708537,['Documentary'],documentary
tt1650537,['Horror'],horror
tt1711484,['Biography'],documentary
tt1885448,"['Drama', 'War']","drama, war"
tt1582248,['Drama'],drama
tt1934335,"['Drama', 'Romance']","drama, romance"
tt1533749,"['Action', 'Drama']","action, drama"
tt1787725,"['Documentary', 'Biography', 'Crime']",documentary
tt1418702,['Documentary'],documentary
tt1746153,"['Documentary', 'Biography', 'Crime']",documentary
tt1918965,"['Action', 'Crime', 'Drama']","action, crime, drama"
tt1609113,"['Documentary', 'News']",documentary
tt2015370,['Documentary'],documentary
tt1790867,"['Documentary', 'Comedy', 'Drama']","documentary, comedy, drama"
tt0466893,['Drama'],drama
tt1894458,"['Comedy', 'Crime', 'Mystery']","comedy, crime, mystery"
tt1389127,"['Crime', 'Drama', 'History']","crime, drama, history"
tt1670389,['Comedy'],comedy
tt1748043,"['Documentary', 'Action', 'History']","documentary, action, history"
tt1735495,"['Documentary', 'Biography']",documentary
tt1733525,"['Documentary', 'Biography', 'Drama']",documentary
tt1856109,['Documentary'],documentary
tt1748158,"['Documentary', 'Biography', 'Drama']",documentary
tt1572154,"['Drama', 'Romance']","drama, romance"
tt1535110,"['Comedy', 'Romance']","comedy, romance"
tt1856038,"['Comedy', 'Romance']","comedy, romance"
tt1413493,"['Documentary', 'Biography', 'History']",documentary
tt1848826,"['Documentary', 'Biography', 'History']",documentary
tt1712159,"['Horror', 'Mystery', 'Thriller']","horror, mystery, thriller"
tt1535612,"['Crime', 'Drama', 'Thriller']","crime, drama, thriller"
tt2053397,"['Action', 'Thriller']","action, thriller"
tt1446147,"['Action', 'Comedy']","action, comedy"
tt1251743,"['Action', 'Comedy', 'Drama']","action, comedy, drama"
tt1801113,"['Action', 'Comedy', 'Musical']",music
tt1827528,"['Drama', 'Romance']","drama, romance"
tt1915551,['Drama'],drama
tt1766085,"['Documentary', 'Biography', 'Comedy']",documentary
tt1744847,"['Documentary', 'Crime', 'Drama']","documentary, crime, drama"
tt1204340,['Drama'],drama
tt1523939,"['Drama', 'Mystery']","drama, mystery"
tt1937092,"['Comedy', 'Crime', 'Drama']","comedy, crime, drama"
tt1787791,['Documentary'],documentary
tt1766067,"['Documentary', 'Short', 'Adventure']","documentary, adventure"
tt1479320,['Drama'],drama
tt1861281,"['Documentary', 'Drama']","documentary, drama"
tt1486193,"['Action', 'Drama', 'War']","action, drama, war"
tt2073070,"['Action', 'Crime', 'Drama']","action, crime, drama"
tt2084773,['Documentary'],documentary
tt0929742,['Action'],action
tt1376233,['Comedy'],comedy
tt1687277,"['Drama', 'Mystery', 'Thriller']","drama, mystery, thriller"
tt1965264,['Documentary'],documentary
tt2072164,"['Action', 'Comedy', 'Fantasy']","action, comedy, fantasy"
tt1949178,"['Short', 'Sci-Fi']",scifi
tt0448022,"['Drama', 'Romance']","drama, romance"
tt1669846,['Drama'],drama
tt1535970,"['Drama', 'Thriller']","drama, thriller"
tt1719071,"['Comedy', 'Drama']","comedy, drama"
tt1866210,"['Short', 'Drama', 'Family']","drama, family"
tt1185371,['Documentary'],documentary
tt1641624,"['Comedy', 'Drama']","comedy, drama"
tt1691920,['Drama'],drama
tt1841542,"['Comedy', 'Drama', 'Family']","comedy, drama, family"
tt1175713,"['Comedy', 'Drama']","comedy, drama"
tt2062484,"['Short', 'Action', 'Adventure']","action, adventure"
tt1634138,['Documentary'],documentary
tt1644503,['Comedy'],comedy
tt1541160,"['Comedy', 'Crime', 'Mystery']","comedy, crime, mystery"
tt1772371,['Comedy'],comedy
tt1409006,"['Comedy', 'Drama']","comedy, drama"
tt1981703,['Documentary'],documentary
tt1845213,"['Documentary', 'Family']","documentary, family"
tt1626135,['Comedy'],comedy
tt1531930,['Drama'],drama
tt1605790,"['Action', 'Adventure', 'Drama']","action, adventure, drama"
tt1452599,"['Crime', 'Thriller']","crime, thriller"
tt1606259,"['Documentary', 'Biography', 'Drama']",documentary
tt1235841,"['Comedy', 'Drama']","comedy, drama"
tt1436559,['Comedy'],comedy
tt2090580,"['Short', 'Drama']",drama
tt1487118,"['Comedy', 'Romance']","comedy, romance"
tt1830792,"['Drama', 'Romance']","drama, romance"
tt1559040,['Drama'],drama
tt1345836,"['Action', 'Thriller']","action, thriller"
tt1392170,"['Adventure', 'Drama', 'Sci-Fi']","adventure, drama, scifi"
tt1074638,"['Action', 'Adventure', 'Thriller']","action, adventure, thriller"
tt0903624,"['Adventure', 'Fantasy']","adventure, fantasy"
tt1673434,"['Adventure', 'Drama', 'Fantasy']","adventure, drama, fantasy"
tt0948470,"['Action', 'Adventure', 'Fantasy']","action, adventure, fantasy"
tt1217209,"['Animation', 'Adventure', 'Comedy']","animation, adventure, comedy"
tt1637725,"['Comedy', 'Fantasy']","comedy, fantasy"
tt1277953,"['Animation', 'Adventure', 'Comedy']","animation, adventure, comedy"
tt1772341,"['Animation', 'Adventure', 'Comedy']","animation, adventure, comedy"
tt0443272,"['Biography', 'Drama', 'History']",documentary
tt1853728,"['Drama', 'Western']","drama, western"
tt1667889,"['Animation', 'Adventure', 'Comedy']","animation, adventure, comedy"
tt1735898,"['Action', 'Adventure', 'Drama']","action, adventure, drama"
tt0837562,"['Animation', 'Comedy', 'Family']","animation, comedy, family"
tt1397280,"['Action', 'Crime', 'Thriller']","action, crime, thriller"
tt1232829,"['Action', 'Comedy', 'Crime']","action, comedy, crime"
tt1024648,"['Biography', 'Drama', 'History']",documentary
tt1045658,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt1446714,"['Adventure', 'Mystery', 'Sci-Fi']","adventure, mystery, scifi"
tt1599348,"['Action', 'Crime', 'Mystery']","action, crime, mystery"
tt1606389,"['Drama', 'Romance']","drama, romance"
tt0454876,"['Adventure', 'Drama', 'Fantasy']","adventure, drama, fantasy"
tt1915581,"['Comedy', 'Drama']","comedy, drama"
tt1194173,"['Action', 'Adventure', 'Thriller']","action, adventure, thriller"
tt1397514,"['Action', 'Adventure', 'Comedy']","action, adventure, comedy"
tt1446192,"['Animation', 'Adventure', 'Family']","animation, adventure, family"
tt1790885,"['Drama', 'History', 'Thriller']","drama, history, thriller"
tt1907668,"['Drama', 'Thriller']","drama, thriller"
tt1621045,"['Comedy', 'Romance']","comedy, romance"
tt1790886,['Comedy'],comedy
tt1764651,"['Action', 'Adventure', 'Thriller']","action, adventure, thriller"
tt1646987,"['Action', 'Adventure', 'Fantasy']","action, adventure, fantasy"
tt0790724,"['Action', 'Crime', 'Mystery']","action, crime, mystery"
tt1077368,"['Comedy', 'Fantasy', 'Horror']","comedy, fantasy, horror"
tt1047540,"['Comedy', 'Family']","comedy, family"
tt0401729,"['Action', 'Adventure', 'Sci-Fi']","action, adventure, scifi"
tt1591479,"['Action', 'Thriller', 'War']","action, thriller, war"
tt1758830,['Comedy'],comedy
tt1524137,"['Action', 'Crime', 'Drama']","action, crime, drama"
tt1276104,"['Action', 'Crime', 'Drama']","action, crime, drama"
tt1440129,"['Action', 'Adventure', 'Sci-Fi']","action, adventure, scifi"
tt1981677,"['Comedy', 'Music', 'Romance']","comedy, music, romance"
tt1840398,"['Adventure', 'Comedy', 'Drama']","adventure, comedy, drama"
tt1535438,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt1496025,"['Action', 'Fantasy', 'Horror']","action, fantasy, horror"
tt1327194,"['Drama', 'Romance']","drama, romance"
tt1645170,['Comedy'],comedy
tt1605630,['Comedy'],comedy
tt1623288,"['Animation', 'Adventure', 'Comedy']","animation, adventure, comedy"
tt1596350,"['Action', 'Comedy', 'Romance']","action, comedy, romance"
tt1636826,"['Comedy', 'Crime']","comedy, crime"
tt1596365,"['Drama', 'Fantasy', 'Horror']","drama, fantasy, horror"
tt2109184,['Horror'],horror
tt1560985,['Horror'],horror
tt1462769,"['Comedy', 'Drama', 'Family']","comedy, drama, family"
tt0485985,"['Action', 'Adventure', 'Drama']","action, adventure, drama"
tt0431021,"['Horror', 'Thriller']","horror, thriller"
tt2023453,"['Comedy', 'Family']","comedy, family"
tt1922777,"['Horror', 'Mystery']","horror, mystery"
tt1748122,"['Adventure', 'Comedy', 'Drama']","adventure, comedy, drama"
tt1648179,"['Action', 'Comedy', 'Sport']","action, comedy, sport"
tt0383010,['Comedy'],comedy
tt1855325,"['Action', 'Horror', 'Sci-Fi']","action, horror, scifi"
tt1259521,"['Fantasy', 'Horror', 'Mystery']","fantasy, horror, mystery"
tt1586265,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt1855199,"['Crime', 'Drama', 'Thriller']","crime, drama, thriller"
tt1336608,"['Comedy', 'Drama', 'Musical']",music
tt1611224,"['Action', 'Fantasy', 'Horror']","action, fantasy, horror"
tt1212450,"['Crime', 'Drama']","crime, drama"
tt1694020,"['Comedy', 'Drama']","comedy, drama"
tt1232200,['Comedy'],comedy
tt2083383,"['Drama', 'Sport']","drama, sport"
tt1298649,"['Action', 'Comedy', 'Sci-Fi']","action, comedy, scifi"
tt1142977,"['Animation', 'Comedy', 'Family']","animation, comedy, family"
tt1800741,"['Drama', 'Music', 'Romance']","drama, music, romance"
tt2247692,['Documentary'],documentary
tt1582507,"['Horror', 'Mystery', 'Thriller']","horror, mystery, thriller"
tt1430626,"['Animation', 'Adventure', 'Comedy']","animation, adventure, comedy"
tt1710396,"['Comedy', 'Music']","comedy, music"
tt1222815,['Documentary'],documentary
tt1195478,"['Comedy', 'Romance']","comedy, romance"
tt1371111,"['Drama', 'Sci-Fi']","drama, scifi"
tt1598828,"['Action', 'Comedy', 'Crime']","action, comedy, crime"
tt1712170,"['Action', 'Crime', 'Mystery']","action, crime, mystery"
tt2215719,"['Documentary', 'Music']","documentary, music"
tt1547234,"['Action', 'Crime', 'Thriller']","action, crime, thriller"
tt1430615,"['Biography', 'Drama', 'Romance']",documentary
tt1649419,"['Drama', 'Thriller']","drama, thriller"
tt1568338,"['Action', 'Crime', 'Thriller']","action, crime, thriller"
tt0763831,"['Comedy', 'Drama']","comedy, drama"
tt1991245,"['Horror', 'Mystery', 'Sci-Fi']","horror, mystery, scifi"
tt1659337,"['Drama', 'Romance']","drama, romance"
tt0938330,"['Horror', 'Mystery', 'Thriller']","horror, mystery, thriller"
tt1655460,['Comedy'],comedy
tt1859650,"['Comedy', 'Romance']","comedy, romance"
tt1560747,['Drama'],drama
tt1486192,"['Crime', 'Mystery', 'Thriller']","crime, mystery, thriller"
tt1258972,['Action'],action
tt1764234,"['Crime', 'Thriller']","crime, thriller"
tt1931533,"['Comedy', 'Crime']","comedy, crime"
tt1592525,"['Action', 'Drama', 'Sci-Fi']","action, drama, scifi"
tt2097307,"['Action', 'Comedy', 'Romance']","action, comedy, romance"
tt1343727,"['Action', 'Sci-Fi']","action, scifi"
tt1540128,"['Comedy', 'Romance', 'Sport']","comedy, romance, sport"
tt1781769,"['Drama', 'Romance']","drama, romance"
tt2125435,"['Drama', 'Fantasy']","drama, fantasy"
tt1792647,['Fantasy'],fantasy
tt1716777,['Drama'],drama
tt1838544,"['Drama', 'Mystery', 'Thriller']","drama, mystery, thriller"
tt1840417,"['Drama', 'Mystery', 'Romance']","drama, mystery, romance"
tt1663143,"['Adventure', 'Comedy']","adventure, comedy"
tt1764183,"['Drama', 'Thriller']","drama, thriller"
tt1307068,"['Adventure', 'Comedy', 'Drama']","adventure, comedy, drama"
tt1748227,"['Action', 'Horror', 'Thriller']","action, horror, thriller"
tt1602620,"['Drama', 'Romance']","drama, romance"
tt1477855,"['Biography', 'Comedy', 'Drama']",documentary
tt0975645,"['Biography', 'Drama']",documentary
tt1629757,"['Biography', 'Drama', 'Sport']",documentary
tt1866249,"['Biography', 'Comedy', 'Drama']",documentary
tt1702425,"['Comedy', 'Western']","comedy, western"
tt1566501,"['Drama', 'History', 'War']","drama, history, war"
tt1870529,['Drama'],drama
tt1433822,"['Horror', 'Thriller']","horror, thriller"
tt1862079,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt1366365,"['Action', 'Thriller']","action, thriller"
tt2125608,"['Documentary', 'Biography', 'Music']",documentary
tt2359137,['Drama'],drama
tt2905084,"['Documentary', 'Short']",documentary
tt2176013,"['Drama', 'Romance']","drama, romance"
tt1787988,"['Crime', 'Drama', 'Mystery']","crime, drama, mystery"
tt2082197,"['Adventure', 'Comedy', 'Drama']","adventure, comedy, drama"
tt1817676,"['Comedy', 'Drama']","comedy, drama"
tt1839492,"['Comedy', 'Drama', 'Fantasy']","comedy, drama, fantasy"
tt2112131,"['Action', 'Comedy', 'Drama']","action, comedy, drama"
tt2125666,['Documentary'],documentary
tt2016894,"['Action', 'Romance', 'Thriller']","action, romance, thriller"
tt2077851,['Comedy'],comedy
tt2053425,"['Drama', 'Romance']","drama, romance"
tt1849718,"['Action', 'Crime', 'Drama']","action, crime, drama"
tt2181931,"['Comedy', 'Drama', 'Family']","comedy, drama, family"
tt1954352,"['Drama', 'Sport']","drama, sport"
tt1980986,"['Comedy', 'Romance']","comedy, romance"
tt1753813,"['Drama', 'History', 'Romance']","drama, history, romance"
tt1226240,"['Drama', 'Music']","drama, music"
tt1276419,"['Biography', 'Drama', 'History']",documentary
tt1183919,"['Documentary', 'Biography', 'Music']",documentary
tt1579361,"['Documentary', 'Biography']",documentary
tt1535421,"['Documentary', 'Action', 'Adventure']","documentary, action, adventure"
tt2073016,['Drama'],drama
tt1996264,['Comedy'],comedy
tt1728986,"['Action', 'Comedy']","action, comedy"
tt1996346,['Drama'],drama
tt1703958,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt1520498,"['Adventure', 'Family', 'Fantasy']","adventure, family, fantasy"
tt2178941,['Drama'],drama
tt1758610,['Drama'],drama
tt1781784,['Documentary'],documentary
tt1966604,"['Documentary', 'Biography']",documentary
tt2275549,"['Documentary', 'Biography', 'History']",documentary
tt1730687,"['Comedy', 'Drama']","comedy, drama"
tt2354407,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt2077833,"['Action', 'Comedy', 'Crime']","action, comedy, crime"
tt2178508,"['Action', 'Comedy', 'Romance']","action, comedy, romance"
tt1480656,['Drama'],drama
tt0337692,"['Adventure', 'Drama']","adventure, drama"
tt1395025,['Action'],action
tt1496422,"['Drama', 'Thriller']","drama, thriller"
tt2330866,"['Action', 'Crime']","action, crime"
tt2172071,"['Comedy', 'Romance']","comedy, romance"
tt2076220,"['Drama', 'Fantasy']","drama, fantasy"
tt1602472,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt1230215,['Drama'],drama
tt1949548,['Drama'],drama
tt1758575,"['Comedy', 'Drama']","comedy, drama"
tt2041488,"['Comedy', 'Family']","comedy, family"
tt2317337,"['Comedy', 'Romance']","comedy, romance"
tt0455323,['Drama'],drama
tt1845773,['Documentary'],documentary
tt2124908,"['Documentary', 'Music']","documentary, music"
tt2128441,"['Short', 'Drama']",drama
tt1920849,"['Comedy', 'Romance']","comedy, romance"
tt2122340,"['Comedy', 'Drama', 'Family']","comedy, drama, family"
tt2125490,['Documentary'],documentary
tt2166214,"['Action', 'Comedy']","action, comedy"
tt2063781,['Drama'],drama
tt1714203,"['Comedy', 'Horror']","comedy, horror"
tt1368440,"['Drama', 'Fantasy', 'Thriller']","drama, fantasy, thriller"
tt2315152,"['Fantasy', 'Romance']","fantasy, romance"
tt1989593,['Drama'],drama
tt1872818,"['Comedy', 'Drama']","comedy, drama"
tt2380247,"['Documentary', 'Crime', 'History']","documentary, crime, history"
tt1971352,"['Crime', 'Drama', 'Thriller']","crime, drama, thriller"
tt2113822,['Drama'],drama
tt2130321,['Documentary'],documentary
tt2062996,"['Documentary', 'Music']","documentary, music"
tt2238839,"['Comedy', 'Romance']","comedy, romance"
tt1710417,['Comedy'],comedy
tt2011953,['Drama'],drama
tt1618399,['Documentary'],documentary
tt1604589,['Comedy'],comedy
tt2475154,"['Documentary', 'Biography', 'Drama']",documentary
tt1706317,"['Action', 'Drama']","action, drama"
tt2063011,"['Action', 'Drama', 'Thriller']","action, drama, thriller"
tt1800266,['Documentary'],documentary
tt2271641,"['Action', 'Thriller']","action, thriller"
tt1981080,"['Action', 'Drama']","action, drama"
tt2125653,['Documentary'],documentary
tt1956697,['Action'],action
tt2177711,['Documentary'],documentary
tt1855401,['Comedy'],comedy
tt2066176,['Drama'],drama
tt2205948,"['Animation', 'Drama', 'Fantasy']","animation, drama, fantasy"
tt1975205,"['Action', 'Sci-Fi', 'Thriller']","action, scifi, thriller"
tt2130242,"['Comedy', 'Romance']","comedy, romance"
tt1706687,"['Documentary', 'History']","documentary, history"
tt1995260,"['Drama', 'Musical']",music
tt1918886,"['Comedy', 'Sci-Fi']","comedy, scifi"
tt2556342,"['Documentary', 'Musical']",music
tt1560479,"['Horror', 'Thriller']","horror, thriller"
tt2187972,['Romance'],romance
tt2292625,"['Drama', 'Thriller', 'War']","drama, thriller, war"
tt2062645,"['Documentary', 'History', 'Music']","documentary, history, music"
tt2215366,['Thriller'],thriller
tt2186933,['Comedy'],comedy
tt2170584,"['Action', 'Romance', 'Sci-Fi']","action, romance, scifi"
tt1606829,"['Documentary', 'Sport']","documentary, sport"
tt2124803,"['Documentary', 'History', 'News']",documentary
tt2093109,"['Documentary', 'News']",documentary
tt1034314,"['Action', 'Comedy', 'Sci-Fi']","action, comedy, scifi"
tt1894561,['Family'],family
tt1440732,"['Drama', 'History', 'Romance']","drama, history, romance"
tt2106741,"['Action', 'Drama', 'Mystery']","action, drama, mystery"
tt1931388,['Documentary'],documentary
tt2062961,['Documentary'],documentary
tt2207006,"['Comedy', 'Drama']","comedy, drama"
tt2063666,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt1839654,"['Comedy', 'Drama']","comedy, drama"
tt2367996,"['Action', 'Drama']","action, drama"
tt2105044,"['Fantasy', 'Horror']","fantasy, horror"
tt1907639,"['Action', 'Drama']","action, drama"
tt2035630,['Drama'],drama
tt2073029,"['Documentary', 'Biography', 'History']",documentary
tt2400336,['Documentary'],documentary
tt2072987,"['Documentary', 'History', 'News']",documentary
tt2120152,"['Documentary', 'Crime', 'Drama']","documentary, crime, drama"
tt2205591,"['Documentary', 'History']","documentary, history"
tt1806777,"['Documentary', 'Adventure', 'News']",documentary
tt2005153,"['Romance', 'Sport']","romance, sport"
tt2190367,"['Drama', 'Thriller']","drama, thriller"
tt2281267,"['Documentary', 'Biography', 'Drama']",documentary
tt2266938,['Comedy'],comedy
tt2014338,['Documentary'],documentary
tt2234315,['Documentary'],documentary
tt2191721,"['Comedy', 'Musical', 'Romance']",music
tt2371411,"['Fantasy', 'Mystery', 'Romance']","fantasy, mystery, romance"
tt2331880,['Drama'],drama
tt2309048,"['Action', 'Comedy']","action, comedy"
tt2974104,['Documentary'],documentary
tt1995304,"['Comedy', 'Drama']","comedy, drama"
tt2112293,"['Comedy', 'Drama']","comedy, drama"
tt1620933,"['Action', 'Biography', 'Crime']",documentary
tt1678051,"['Action', 'Thriller']","action, thriller"
tt2304583,"['Documentary', 'Drama', 'History']","documentary, drama, history"
tt2294729,['Documentary'],documentary
tt1906443,['Documentary'],documentary
tt2534514,['Documentary'],documentary
tt1713476,"['Horror', 'Sci-Fi', 'Thriller']","horror, scifi, thriller"
tt1937222,['Drama'],drama
tt1907731,['Drama'],drama
tt1989712,['Drama'],drama
tt2103227,['Documentary'],documentary
tt1541153,['Documentary'],documentary
tt2325719,['Documentary'],documentary
tt1763303,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt1737122,"['Documentary', 'Biography', 'Comedy']",documentary
tt2091398,"['Documentary', 'History', 'News']",documentary
tt1754853,['Documentary'],documentary
tt1132449,"['Comedy', 'Drama']","comedy, drama"
tt1393742,['Comedy'],comedy
tt2206498,['Comedy'],comedy
tt2011265,['Documentary'],documentary
tt1059317,['Comedy'],comedy
tt2124074,['Drama'],drama
tt2345561,"['Mystery', 'Thriller']","mystery, thriller"
tt2093269,['Drama'],drama
tt1729226,['Drama'],drama
tt1371081,"['Documentary', 'Drama']","documentary, drama"
tt2118702,['Documentary'],documentary
tt2260728,['Documentary'],documentary
tt1918727,['Drama'],drama
tt2085888,"['Documentary', 'Comedy', 'Romance']","documentary, comedy, romance"
tt1772408,"['Drama', 'Thriller']","drama, thriller"
tt1484521,"['Comedy', 'Romance']","comedy, romance"
tt2347497,"['Comedy', 'Horror', 'Mystery']","comedy, horror, mystery"
tt2106739,"['Comedy', 'Drama']","comedy, drama"
tt2239400,"['Documentary', 'Sport']","documentary, sport"
tt1681666,['Drama'],drama
tt1653002,"['Comedy', 'Drama']","comedy, drama"
tt1641975,"['Drama', 'Horror', 'Thriller']","drama, horror, thriller"
tt1570583,['Drama'],drama
tt1634286,"['Comedy', 'Drama']","comedy, drama"
tt1961447,['Drama'],drama
tt1977953,"['Comedy', 'Drama', 'Western']","comedy, drama, western"
tt2082232,"['Documentary', 'Sport']","documentary, sport"
tt2407826,['Comedy'],comedy
tt2404027,"['Animation', 'Action', 'Adventure']","animation, action, adventure"
tt0811137,['Comedy'],comedy
tt1649444,"['Action', 'Fantasy', 'Horror']","action, fantasy, horror"
tt2321249,['Documentary'],documentary
tt1680311,"['Family', 'Sport']","family, sport"
tt1978480,['Drama'],drama
tt1971403,['Comedy'],comedy
tt0835418,['Comedy'],comedy
tt2093067,"['Documentary', 'Biography']",documentary
tt1845849,"['Comedy', 'Drama']","comedy, drama"
tt1769363,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt2077747,"['Documentary', 'Biography']",documentary
tt1605803,"['Biography', 'Drama', 'Music']",documentary
tt1945087,['Drama'],drama
tt1959550,"['Documentary', 'Biography', 'History']",documentary
tt1663631,['Comedy'],comedy
tt1986161,['Drama'],drama
tt1093355,['Comedy'],comedy
tt1834234,"['Documentary', 'History', 'News']",documentary
tt1965065,"['Comedy', 'Romance']","comedy, romance"
tt2125698,"['Comedy', 'Drama']","comedy, drama"
tt1659343,"['Action', 'Horror', 'Mystery']","action, horror, mystery"
tt1979172,"['Animation', 'Comedy']","animation, comedy"
tt1990181,['Thriller'],thriller
tt2010510,['Documentary'],documentary
tt2304485,['Documentary'],documentary
